,tpr_trans,ratio_case,total_samples,log-fold increase,log_increase
478,16.118095750958314,4.0,5,4.79,6.684611727667927
479,16.118095750958314,4.0,5,5.1,6.907755278982137
480,-16.118095750958314,4.0,5,0.26,2.302585092994046
481,-16.118095750958314,4.0,5,0.49,2.995732273553991
482,-16.118095750958314,4.0,5,0.68,3.4011973816621555
483,-16.118095750958314,4.0,5,0.85,3.6888794541139363
484,-16.118095750958314,4.0,5,1.0,3.912023005428146
485,-16.118095750958314,4.0,5,1.14,4.0943445622221
486,-16.118095750958314,4.0,5,1.26,4.248495242049359
487,-2.1972236884478242,4.0,5,1.38,4.382026634673881
488,-2.1972236884478242,4.0,5,1.49,4.499809670330265
489,-16.118095750958314,4.0,5,1.58,4.605170185988092
490,-16.118095750958314,4.0,5,2.32,5.298317366548036
491,-1.3862939861200076,4.0,5,3.17,5.991464547107982
492,2.1972236884478247,4.0,5,3.7,6.396929655216146
493,16.118095750958314,4.0,5,4.09,6.684611727667927
494,16.118095750958314,4.0,5,4.39,6.907755278982137
495,-16.118095750958314,4.0,5,0.18,2.302585092994046
496,-16.118095750958314,4.0,5,0.34,2.995732273553991
497,-16.118095750958314,4.0,5,0.49,3.4011973816621555
498,-16.118095750958314,4.0,5,0.62,3.6888794541139363
499,-16.118095750958314,4.0,5,0.74,3.912023005428146
500,-16.118095750958314,4.0,5,0.85,4.0943445622221
501,-16.118095750958314,4.0,5,0.95,4.248495242049359
502,-16.118095750958314,4.0,5,1.05,4.382026634673881
503,-1.3862939861200076,4.0,5,1.14,4.499809670330265
504,-16.118095750958314,4.0,5,1.22,4.605170185988092
505,-16.118095750958314,4.0,5,1.87,5.298317366548036
506,1.386293986120008,4.0,5,2.66,5.991464547107982
507,1.386293986120008,4.0,5,3.17,6.396929655216146
508,16.118095750958314,4.0,5,3.54,6.684611727667927
509,16.118095750958314,4.0,5,3.84,6.907755278982137
510,-16.118095750958314,4.0,5,0.12,2.302585092994046
511,-16.118095750958314,4.0,5,0.23,2.995732273553991
512,-16.118095750958314,4.0,5,0.33,3.4011973816621555
513,-16.118095750958314,4.0,5,0.43,3.6888794541139363
514,-16.118095750958314,4.0,5,0.52,3.912023005428146
515,-16.118095750958314,4.0,5,0.61,4.0943445622221
516,-16.118095750958314,4.0,5,0.69,4.248495242049359
517,-16.118095750958314,4.0,5,0.76,4.382026634673881
518,-2.1972236884478242,4.0,5,0.83,4.499809670330265
519,-16.118095750958314,4.0,5,0.9,4.605170185988092
520,-16.118095750958314,4.0,5,1.45,5.298317366548036
521,0.4054650247748482,4.0,5,2.16,5.991464547107982
522,2.1972236884478247,4.0,5,2.64,6.396929655216146
523,2.1972236884478247,4.0,5,2.99,6.684611727667927
524,16.118095750958314,4.0,5,3.28,6.907755278982137
525,-16.118095750958314,4.0,5,0.08,2.302585092994046
526,-16.118095750958314,4.0,5,0.15,2.995732273553991
527,-16.118095750958314,4.0,5,0.22,3.4011973816621555
528,-16.118095750958314,4.0,5,0.29,3.6888794541139363
529,-16.118095750958314,4.0,5,0.35,3.912023005428146
530,-16.118095750958314,4.0,5,0.42,4.0943445622221
531,-16.118095750958314,4.0,5,0.47,4.248495242049359
532,-16.118095750958314,4.0,5,0.53,4.382026634673881
533,-16.118095750958314,4.0,5,0.58,4.499809670330265
534,-16.118095750958314,4.0,5,0.64,4.605170185988092
535,-16.118095750958314,4.0,5,1.08,5.298317366548036
536,-0.8472976699110584,4.0,5,1.69,5.991464547107982
537,1.386293986120008,4.0,5,2.12,6.396929655216146
538,2.1972236884478247,4.0,5,2.44,6.684611727667927
539,16.118095750958314,4.0,5,2.71,6.907755278982137
540,-2.1972236884478242,4.0,5,0.05,2.302585092994046
541,-16.118095750958314,4.0,5,0.1,2.995732273553991
542,-16.118095750958314,4.0,5,0.15,3.4011973816621555
543,-16.118095750958314,4.0,5,0.19,3.6888794541139363
544,-16.118095750958314,4.0,5,0.24,3.912023005428146
545,-16.118095750958314,4.0,5,0.28,4.0943445622221
546,-16.118095750958314,4.0,5,0.32,4.248495242049359
547,-16.118095750958314,4.0,5,0.36,4.382026634673881
548,-16.118095750958314,4.0,5,0.4,4.499809670330265
549,-16.118095750958314,4.0,5,0.44,4.605170185988092
550,-16.118095750958314,4.0,5,0.78,5.298317366548036
551,-0.8472976699110584,4.0,5,1.28,5.991464547107982
552,0.0,4.0,5,1.65,6.396929655216146
553,1.386293986120008,4.0,5,1.95,6.684611727667927
554,2.1972236884478247,4.0,5,2.19,6.907755278982137
555,-2.1972236884478242,4.0,5,0.03,2.302585092994046
556,-16.118095750958314,4.0,5,0.07,2.995732273553991
557,-16.118095750958314,4.0,5,0.1,3.4011973816621555
558,-16.118095750958314,4.0,5,0.13,3.6888794541139363
559,-16.118095750958314,4.0,5,0.16,3.912023005428146
560,-16.118095750958314,4.0,5,0.19,4.0943445622221
561,-16.118095750958314,4.0,5,0.22,4.248495242049359
562,-16.118095750958314,4.0,5,0.25,4.382026634673881
563,-16.118095750958314,4.0,5,0.27,4.499809670330265
564,-2.1972236884478242,4.0,5,0.3,4.605170185988092
565,-16.118095750958314,4.0,5,0.55,5.298317366548036
566,-2.1972236884478242,4.0,5,0.95,5.991464547107982
567,0.0,4.0,5,1.26,6.396929655216146
568,2.1972236884478247,4.0,5,1.52,6.684611727667927
569,16.118095750958314,4.0,5,1.73,6.907755278982137
570,-16.118095750958314,4.0,5,0.02,2.302585092994046
571,-16.118095750958314,4.0,5,0.04,2.995732273553991
572,-16.118095750958314,4.0,5,0.06,3.4011973816621555
573,-16.118095750958314,4.0,5,0.08,3.6888794541139363
574,-16.118095750958314,4.0,5,0.1,3.912023005428146
575,-16.118095750958314,4.0,5,0.12,4.0943445622221
576,-16.118095750958314,4.0,5,0.14,4.248495242049359
577,-2.1972236884478242,4.0,5,0.16,4.382026634673881
578,-16.118095750958314,4.0,5,0.18,4.499809670330265
579,-2.1972236884478242,4.0,5,0.2,4.605170185988092
580,-2.1972236884478242,4.0,5,0.38,5.298317366548036
581,-0.8472976699110584,4.0,5,0.68,5.991464547107982
582,-0.8472976699110584,4.0,5,0.93,6.396929655216146
583,0.8472976699110583,4.0,5,1.14,6.684611727667927
584,0.8472976699110583,4.0,5,1.32,6.907755278982137
585,-16.118095750958314,4.0,5,0.01,2.302585092994046
586,-16.118095750958314,4.0,5,0.03,2.995732273553991
587,-16.118095750958314,4.0,5,0.04,3.4011973816621555
588,-16.118095750958314,4.0,5,0.06,3.6888794541139363
589,-16.118095750958314,4.0,5,0.07,3.912023005428146
590,-16.118095750958314,4.0,5,0.08,4.0943445622221
591,-16.118095750958314,4.0,5,0.1,4.248495242049359
592,-16.118095750958314,4.0,5,0.11,4.382026634673881
593,-16.118095750958314,4.0,5,0.12,4.499809670330265
594,-16.118095750958314,4.0,5,0.14,4.605170185988092
595,-16.118095750958314,4.0,5,0.26,5.298317366548036
596,-2.1972236884478242,4.0,5,0.49,5.991464547107982
597,-1.3862939861200076,4.0,5,0.68,6.396929655216146
598,0.0,4.0,5,0.85,6.684611727667927
599,16.118095750958314,4.0,5,1.0,6.907755278982137
600,-16.118095750958314,5.0,6,0.58,2.302585092994046
601,-16.118095750958314,5.0,6,1.0,2.995732273553991
602,-16.118095750958314,5.0,6,1.32,3.4011973816621555
603,-2.1972236884478242,5.0,6,1.58,3.6888794541139363
604,-16.118095750958314,5.0,6,1.81,3.912023005428146
605,-16.118095750958314,5.0,6,2.0,4.0943445622221
606,-2.1972236884478242,5.0,6,2.17,4.248495242049359
607,-2.1972236884478242,5.0,6,2.32,4.382026634673881
608,-0.8472976699110584,5.0,6,2.46,4.499809670330265
609,-16.118095750958314,5.0,6,2.58,4.605170185988092
610,-0.40546502477484814,5.0,6,3.46,5.298317366548036
611,2.1972236884478247,5.0,6,4.39,5.991464547107982
612,16.118095750958314,5.0,6,4.95,6.396929655216146
613,16.118095750958314,5.0,6,5.36,6.684611727667927
614,16.118095750958314,5.0,6,5.67,6.907755278982137
615,-16.118095750958314,5.0,6,0.42,2.302585092994046
616,-16.118095750958314,5.0,6,0.74,2.995732273553991
617,-16.118095750958314,5.0,6,1.0,3.4011973816621555
618,-16.118095750958314,5.0,6,1.22,3.6888794541139363
619,-16.118095750958314,5.0,6,1.42,3.912023005428146
620,-16.118095750958314,5.0,6,1.58,4.0943445622221
621,-16.118095750958314,5.0,6,1.74,4.248495242049359
622,-2.1972236884478242,5.0,6,1.87,4.382026634673881
623,-16.118095750958314,5.0,6,2.0,4.499809670330265
624,-16.118095750958314,5.0,6,2.12,4.605170185988092
625,-0.40546502477484814,5.0,6,2.94,5.298317366548036
626,16.118095750958314,5.0,6,3.84,5.991464547107982
627,16.118095750958314,5.0,6,4.39,6.396929655216146
628,16.118095750958314,5.0,6,4.79,6.684611727667927
629,16.118095750958314,5.0,6,5.1,6.907755278982137
630,-16.118095750958314,5.0,6,0.26,2.302585092994046
631,-16.118095750958314,5.0,6,0.49,2.995732273553991
632,-16.118095750958314,5.0,6,0.68,3.4011973816621555
633,-16.118095750958314,5.0,6,0.85,3.6888794541139363
634,-16.118095750958314,5.0,6,1.0,3.912023005428146
635,-2.1972236884478242,5.0,6,1.14,4.0943445622221
636,-16.118095750958314,5.0,6,1.26,4.248495242049359
637,-16.118095750958314,5.0,6,1.38,4.382026634673881
638,-16.118095750958314,5.0,6,1.49,4.499809670330265
639,-2.1972236884478242,5.0,6,1.58,4.605170185988092
640,-2.1972236884478242,5.0,6,2.32,5.298317366548036
641,2.1972236884478247,5.0,6,3.17,5.991464547107982
642,16.118095750958314,5.0,6,3.7,6.396929655216146
643,16.118095750958314,5.0,6,4.09,6.684611727667927
644,16.118095750958314,5.0,6,4.39,6.907755278982137
645,-16.118095750958314,5.0,6,0.18,2.302585092994046
646,-16.118095750958314,5.0,6,0.34,2.995732273553991
647,-2.1972236884478242,5.0,6,0.49,3.4011973816621555
648,-16.118095750958314,5.0,6,0.62,3.6888794541139363
649,-16.118095750958314,5.0,6,0.74,3.912023005428146
650,-16.118095750958314,5.0,6,0.85,4.0943445622221
651,-16.118095750958314,5.0,6,0.95,4.248495242049359
652,-16.118095750958314,5.0,6,1.05,4.382026634673881
653,-2.1972236884478242,5.0,6,1.14,4.499809670330265
654,-16.118095750958314,5.0,6,1.22,4.605170185988092
655,-2.1972236884478242,5.0,6,1.87,5.298317366548036
656,1.386293986120008,5.0,6,2.66,5.991464547107982
657,16.118095750958314,5.0,6,3.17,6.396929655216146
658,16.118095750958314,5.0,6,3.54,6.684611727667927
659,16.118095750958314,5.0,6,3.84,6.907755278982137
660,-16.118095750958314,5.0,6,0.12,2.302585092994046
661,-16.118095750958314,5.0,6,0.23,2.995732273553991
662,-16.118095750958314,5.0,6,0.33,3.4011973816621555
663,-16.118095750958314,5.0,6,0.43,3.6888794541139363
664,-2.9444370844315926,5.0,6,0.52,3.912023005428146
665,-16.118095750958314,5.0,6,0.61,4.0943445622221
666,-2.9444370844315926,5.0,6,0.69,4.248495242049359
667,-2.1972236884478242,5.0,6,0.76,4.382026634673881
668,-16.118095750958314,5.0,6,0.83,4.499809670330265
669,-16.118095750958314,5.0,6,0.9,4.605170185988092
670,-2.1972236884478242,5.0,6,1.45,5.298317366548036
671,-0.8472976699110584,5.0,6,2.16,5.991464547107982
672,16.118095750958314,5.0,6,2.64,6.396929655216146
673,16.118095750958314,5.0,6,2.99,6.684611727667927
674,16.118095750958314,5.0,6,3.28,6.907755278982137
675,-16.118095750958314,5.0,6,0.08,2.302585092994046
676,-16.118095750958314,5.0,6,0.15,2.995732273553991
677,-16.118095750958314,5.0,6,0.22,3.4011973816621555
678,-16.118095750958314,5.0,6,0.29,3.6888794541139363
679,-16.118095750958314,5.0,6,0.35,3.912023005428146
680,-16.118095750958314,5.0,6,0.42,4.0943445622221
681,-2.1972236884478242,5.0,6,0.47,4.248495242049359
682,-16.118095750958314,5.0,6,0.53,4.382026634673881
683,-16.118095750958314,5.0,6,0.58,4.499809670330265
684,-16.118095750958314,5.0,6,0.64,4.605170185988092
685,-16.118095750958314,5.0,6,1.08,5.298317366548036
686,0.4054650247748482,5.0,6,1.69,5.991464547107982
687,16.118095750958314,5.0,6,2.12,6.396929655216146
688,16.118095750958314,5.0,6,2.44,6.684611727667927
689,16.118095750958314,5.0,6,2.71,6.907755278982137
690,-2.1972236884478242,5.0,6,0.05,2.302585092994046
691,-16.118095750958314,5.0,6,0.1,2.995732273553991
692,-2.1972236884478242,5.0,6,0.15,3.4011973816621555
693,-16.118095750958314,5.0,6,0.19,3.6888794541139363
694,-16.118095750958314,5.0,6,0.24,3.912023005428146
695,-16.118095750958314,5.0,6,0.28,4.0943445622221
696,-16.118095750958314,5.0,6,0.32,4.248495242049359
697,-16.118095750958314,5.0,6,0.36,4.382026634673881
698,-16.118095750958314,5.0,6,0.4,4.499809670330265
699,-2.1972236884478242,5.0,6,0.44,4.605170185988092
700,-16.118095750958314,5.0,6,0.78,5.298317366548036
701,-0.8472976699110584,5.0,6,1.28,5.991464547107982
702,0.8472976699110583,5.0,6,1.65,6.396929655216146
703,16.118095750958314,5.0,6,1.95,6.684611727667927
704,16.118095750958314,5.0,6,2.19,6.907755278982137
705,-16.118095750958314,5.0,6,0.03,2.302585092994046
706,-2.9444370844315926,5.0,6,0.07,2.995732273553991
707,-2.9444370844315926,5.0,6,0.1,3.4011973816621555
708,-16.118095750958314,5.0,6,0.13,3.6888794541139363
709,-16.118095750958314,5.0,6,0.16,3.912023005428146
710,-2.9444370844315926,5.0,6,0.19,4.0943445622221
711,-16.118095750958314,5.0,6,0.22,4.248495242049359
712,-16.118095750958314,5.0,6,0.25,4.382026634673881
713,-16.118095750958314,5.0,6,0.27,4.499809670330265
714,-16.118095750958314,5.0,6,0.3,4.605170185988092
715,-2.1972236884478242,5.0,6,0.55,5.298317366548036
716,-1.3862939861200076,5.0,6,0.95,5.991464547107982
717,0.8472976699110583,5.0,6,1.26,6.396929655216146
718,1.386293986120008,5.0,6,1.52,6.684611727667927
719,16.118095750958314,5.0,6,1.73,6.907755278982137
720,-16.118095750958314,5.0,6,0.02,2.302585092994046
721,-16.118095750958314,5.0,6,0.04,2.995732273553991
722,-16.118095750958314,5.0,6,0.06,3.4011973816621555
723,-16.118095750958314,5.0,6,0.08,3.6888794541139363
724,-16.118095750958314,5.0,6,0.1,3.912023005428146
725,-16.118095750958314,5.0,6,0.12,4.0943445622221
726,-16.118095750958314,5.0,6,0.14,4.248495242049359
727,-2.1972236884478242,5.0,6,0.16,4.382026634673881
728,-16.118095750958314,5.0,6,0.18,4.499809670330265
729,-16.118095750958314,5.0,6,0.2,4.605170185988092
730,-16.118095750958314,5.0,6,0.38,5.298317366548036
731,-16.118095750958314,5.0,6,0.68,5.991464547107982
732,-1.3862939861200076,5.0,6,0.93,6.396929655216146
733,0.4054650247748482,5.0,6,1.14,6.684611727667927
734,1.386293986120008,5.0,6,1.32,6.907755278982137
735,-2.9444370844315926,5.0,6,0.01,2.302585092994046
736,-16.118095750958314,5.0,6,0.03,2.995732273553991
737,-16.118095750958314,5.0,6,0.04,3.4011973816621555
738,-2.1972236884478242,5.0,6,0.06,3.6888794541139363
739,-16.118095750958314,5.0,6,0.07,3.912023005428146
740,-16.118095750958314,5.0,6,0.08,4.0943445622221
741,-16.118095750958314,5.0,6,0.1,4.248495242049359
742,-16.118095750958314,5.0,6,0.11,4.382026634673881
743,-16.118095750958314,5.0,6,0.12,4.499809670330265
744,-16.118095750958314,5.0,6,0.14,4.605170185988092
745,-16.118095750958314,5.0,6,0.26,5.298317366548036
746,-2.1972236884478242,5.0,6,0.49,5.991464547107982
747,0.0,5.0,6,0.68,6.396929655216146
748,-0.40546502477484814,5.0,6,0.85,6.684611727667927
749,2.1972236884478247,5.0,6,1.0,6.907755278982137
750,-16.118095750958314,6.0,7,0.58,2.302585092994046
751,-16.118095750958314,6.0,7,1.0,2.995732273553991
752,-16.118095750958314,6.0,7,1.32,3.4011973816621555
753,-2.1972236884478242,6.0,7,1.58,3.6888794541139363
754,-2.1972236884478242,6.0,7,1.81,3.912023005428146
755,-16.118095750958314,6.0,7,2.0,4.0943445622221
756,-2.1972236884478242,6.0,7,2.17,4.248495242049359
757,-2.1972236884478242,6.0,7,2.32,4.382026634673881
758,-16.118095750958314,6.0,7,2.46,4.499809670330265
759,-2.1972236884478242,6.0,7,2.58,4.605170185988092
760,0.4054650247748482,6.0,7,3.46,5.298317366548036
761,16.118095750958314,6.0,7,4.39,5.991464547107982
762,16.118095750958314,6.0,7,4.95,6.396929655216146
763,16.118095750958314,6.0,7,5.36,6.684611727667927
764,16.118095750958314,6.0,7,5.67,6.907755278982137
765,-16.118095750958314,6.0,7,0.42,2.302585092994046
766,-16.118095750958314,6.0,7,0.74,2.995732273553991
767,-16.118095750958314,6.0,7,1.0,3.4011973816621555
768,-16.118095750958314,6.0,7,1.22,3.6888794541139363
769,-16.118095750958314,6.0,7,1.42,3.912023005428146
770,-16.118095750958314,6.0,7,1.58,4.0943445622221
771,-16.118095750958314,6.0,7,1.74,4.248495242049359
772,-16.118095750958314,6.0,7,1.87,4.382026634673881
773,-16.118095750958314,6.0,7,2.0,4.499809670330265
774,-1.3862939861200076,6.0,7,2.12,4.605170185988092
775,-0.40546502477484814,6.0,7,2.94,5.298317366548036
776,2.1972236884478247,6.0,7,3.84,5.991464547107982
777,16.118095750958314,6.0,7,4.39,6.396929655216146
778,16.118095750958314,6.0,7,4.79,6.684611727667927
779,16.118095750958314,6.0,7,5.1,6.907755278982137
780,-16.118095750958314,6.0,7,0.26,2.302585092994046
781,-16.118095750958314,6.0,7,0.49,2.995732273553991
782,-2.1972236884478242,6.0,7,0.68,3.4011973816621555
783,-16.118095750958314,6.0,7,0.85,3.6888794541139363
784,-16.118095750958314,6.0,7,1.0,3.912023005428146
785,-16.118095750958314,6.0,7,1.14,4.0943445622221
786,-16.118095750958314,6.0,7,1.26,4.248495242049359
787,-16.118095750958314,6.0,7,1.38,4.382026634673881
788,-16.118095750958314,6.0,7,1.49,4.499809670330265
789,-16.118095750958314,6.0,7,1.58,4.605170185988092
790,-2.1972236884478242,6.0,7,2.32,5.298317366548036
791,16.118095750958314,6.0,7,3.17,5.991464547107982
792,16.118095750958314,6.0,7,3.7,6.396929655216146
793,16.118095750958314,6.0,7,4.09,6.684611727667927
794,16.118095750958314,6.0,7,4.39,6.907755278982137
795,-16.118095750958314,6.0,7,0.18,2.302585092994046
796,-16.118095750958314,6.0,7,0.34,2.995732273553991
797,-16.118095750958314,6.0,7,0.49,3.4011973816621555
798,-16.118095750958314,6.0,7,0.62,3.6888794541139363
799,-2.1972236884478242,6.0,7,0.74,3.912023005428146
800,-16.118095750958314,6.0,7,0.85,4.0943445622221
801,-16.118095750958314,6.0,7,0.95,4.248495242049359
802,-2.1972236884478242,6.0,7,1.05,4.382026634673881
803,-16.118095750958314,6.0,7,1.14,4.499809670330265
804,-16.118095750958314,6.0,7,1.22,4.605170185988092
805,-16.118095750958314,6.0,7,1.87,5.298317366548036
806,0.8472976699110583,6.0,7,2.66,5.991464547107982
807,16.118095750958314,6.0,7,3.17,6.396929655216146
808,16.118095750958314,6.0,7,3.54,6.684611727667927
809,16.118095750958314,6.0,7,3.84,6.907755278982137
810,-2.1972236884478242,6.0,7,0.12,2.302585092994046
811,-16.118095750958314,6.0,7,0.23,2.995732273553991
812,-16.118095750958314,6.0,7,0.33,3.4011973816621555
813,-16.118095750958314,6.0,7,0.43,3.6888794541139363
814,-16.118095750958314,6.0,7,0.52,3.912023005428146
815,-16.118095750958314,6.0,7,0.61,4.0943445622221
816,-16.118095750958314,6.0,7,0.69,4.248495242049359
817,-2.1972236884478242,6.0,7,0.76,4.382026634673881
818,-2.1972236884478242,6.0,7,0.83,4.499809670330265
819,-16.118095750958314,6.0,7,0.9,4.605170185988092
820,-1.3862939861200076,6.0,7,1.45,5.298317366548036
821,1.386293986120008,6.0,7,2.16,5.991464547107982
822,16.118095750958314,6.0,7,2.64,6.396929655216146
823,16.118095750958314,6.0,7,2.99,6.684611727667927
824,16.118095750958314,6.0,7,3.28,6.907755278982137
825,-2.1972236884478242,6.0,7,0.08,2.302585092994046
826,-16.118095750958314,6.0,7,0.15,2.995732273553991
827,-16.118095750958314,6.0,7,0.22,3.4011973816621555
828,-16.118095750958314,6.0,7,0.29,3.6888794541139363
829,-2.9444370844315926,6.0,7,0.35,3.912023005428146
830,-16.118095750958314,6.0,7,0.42,4.0943445622221
831,-16.118095750958314,6.0,7,0.47,4.248495242049359
832,-16.118095750958314,6.0,7,0.53,4.382026634673881
833,-16.118095750958314,6.0,7,0.58,4.499809670330265
834,-16.118095750958314,6.0,7,0.64,4.605170185988092
835,-16.118095750958314,6.0,7,1.08,5.298317366548036
836,0.0,6.0,7,1.69,5.991464547107982
837,2.1972236884478247,6.0,7,2.12,6.396929655216146
838,2.1972236884478247,6.0,7,2.44,6.684611727667927
839,16.118095750958314,6.0,7,2.71,6.907755278982137
840,-16.118095750958314,6.0,7,0.05,2.302585092994046
841,-16.118095750958314,6.0,7,0.1,2.995732273553991
842,-16.118095750958314,6.0,7,0.15,3.4011973816621555
843,-16.118095750958314,6.0,7,0.19,3.6888794541139363
844,-16.118095750958314,6.0,7,0.24,3.912023005428146
845,-16.118095750958314,6.0,7,0.28,4.0943445622221
846,-16.118095750958314,6.0,7,0.32,4.248495242049359
847,-16.118095750958314,6.0,7,0.36,4.382026634673881
848,-16.118095750958314,6.0,7,0.4,4.499809670330265
849,-16.118095750958314,6.0,7,0.44,4.605170185988092
850,-2.1972236884478242,6.0,7,0.78,5.298317366548036
851,-2.1972236884478242,6.0,7,1.28,5.991464547107982
852,0.8472976699110583,6.0,7,1.65,6.396929655216146
853,16.118095750958314,6.0,7,1.95,6.684611727667927
854,2.1972236884478247,6.0,7,2.19,6.907755278982137
855,-16.118095750958314,6.0,7,0.03,2.302585092994046
856,-16.118095750958314,6.0,7,0.07,2.995732273553991
857,-16.118095750958314,6.0,7,0.1,3.4011973816621555
858,-16.118095750958314,6.0,7,0.13,3.6888794541139363
